"標準地域コード","都道府県","政令市･郡･支庁･振興局等","政令市･郡･支庁･振興局等（ふりがな）","市区町村","市区町村（ふりがな）","廃置分合等施行年月日","改正事由"
"44214","大分県","","","国東市","くにさきし","2006-03-31","国見町(44321)、国東町(44323)、武蔵町(44324)、安岐町(44325)が合併し、国東市(44214)を新設"
"44301","大分県","西国東郡","にしくにさきぐん","大田村","おおたむら","2005-10-01","杵築市(44210)、大田村(44301)、山香町(44342)が合併し、杵築市を新設
西国東郡(44300)の廃止"
"44302","大分県","西国東郡","にしくにさきぐん","真玉町","またままち","2005-03-31","豊後高田市(44209)、真玉町(44302)、香々地町(44303)が合併し、豊後高田市を新設"
"44303","大分県","西国東郡","にしくにさきぐん","香々地町","かかぢちょう","2005-03-31","豊後高田市(44209)、真玉町(44302)、香々地町(44303)が合併し、豊後高田市を新設"
"44321","大分県","東国東郡","ひがしくにさきぐん","国見町","くにみちょう","2006-03-31","国見町(44321)、国東町(44323)、武蔵町(44324)、安岐町(44325)が合併し、国東市(44214)を新設"
"44323","大分県","東国東郡","ひがしくにさきぐん","国東町","くにさきまち","2006-03-31","国見町(44321)、国東町(44323)、武蔵町(44324)、安岐町(44325)が合併し、国東市(44214)を新設"
"44324","大分県","東国東郡","ひがしくにさきぐん","武蔵町","むさしまち","2006-03-31","国見町(44321)、国東町(44323)、武蔵町(44324)、安岐町(44325)が合併し、国東市(44214)を新設"
"44325","大分県","東国東郡","ひがしくにさきぐん","安岐町","あきまち","2006-03-31","国見町(44321)、国東町(44323)、武蔵町(44324)、安岐町(44325)が合併し、国東市(44214)を新設"
"44342","大分県","速見郡","はやみぐん","山香町","やまがまち","2005-10-01","杵築市(44210)、大田村(44301)、山香町(44342)が合併し、杵築市を新設
西国東郡(44300)の廃止"
"44361","大分県","大分郡","おおいたぐん","野津原町","のつはるまち","2005-01-01","野津原町(44361)、佐賀関町(44381)が大分市(44201)に編入
北海部郡(44380)の廃止"
"44362","大分県","大分郡","おおいたぐん","挾間町","はさままち","2005-10-01","挾間町(44362)、庄内町(44363)、湯布院町(44364)が合併し、由布市(44213)を新設
大分郡(44360)の廃止"
"44363","大分県","大分郡","おおいたぐん","庄内町","しょうないちょう","2005-10-01","挾間町(44362)、庄内町(44363)、湯布院町(44364)が合併し、由布市(44213)を新設
大分郡(44360)の廃止"
"44364","大分県","大分郡","おおいたぐん","湯布院町","ゆふいんちょう","2005-10-01","挾間町(44362)、庄内町(44363)、湯布院町(44364)が合併し、由布市(44213)を新設
大分郡(44360)の廃止"
"44381","大分県","北海部郡","きたあまべぐん","佐賀関町","さがのせきまち","2005-01-01","野津原町(44361)、佐賀関町(44381)が大分市(44201)に編入
北海部郡(44380)の廃止"
"44401","大分県","南海部郡","みなみあまべぐん","上浦町","かみうらまち","2005-03-03","佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設
南海部郡(44400)の廃止"
"44402","大分県","南海部郡","みなみあまべぐん","弥生町","やよいまち","2005-03-03","佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設
南海部郡(44400)の廃止"
"44403","大分県","南海部郡","みなみあまべぐん","本匠村","ほんじょうむら","2005-03-03","佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設
南海部郡(44400)の廃止"
"44404","大分県","南海部郡","みなみあまべぐん","宇目町","うめまち","2005-03-03","佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設
南海部郡(44400)の廃止"
"44405","大分県","南海部郡","みなみあまべぐん","直川村","なおかわそん","2005-03-03","佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設
南海部郡(44400)の廃止"
"44406","大分県","南海部郡","みなみあまべぐん","鶴見町","つるみまち","2005-03-03","佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設
南海部郡(44400)の廃止"
"44407","大分県","南海部郡","みなみあまべぐん","米水津村","よのうづむら","2005-03-03","佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設
南海部郡(44400)の廃止"
"44408","大分県","南海部郡","みなみあまべぐん","蒲江町","かまえちょう","2005-03-03","佐伯市(44205)、上浦町(44401)、弥生町(44402)、本匠村(44403)、宇目町(44404)、直川村(44405)、鶴見町(44406)、米水津村(44407)、蒲江町(44408)が合併し、佐伯市を新設
南海部郡(44400)の廃止"
"44421","大分県","大野郡","おおのぐん","野津町","のつまち","2005-01-01","臼杵市(44206)、野津町(44421)が合併し、臼杵市を新設"
"44422","大分県","大野郡","おおのぐん","三重町","みえまち","2005-03-31","三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設
大野郡(44420)の廃止"
"44423","大分県","大野郡","おおのぐん","清川村","きよかわむら","2005-03-31","三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設
大野郡(44420)の廃止"
"44424","大分県","大野郡","おおのぐん","緒方町","おがたまち","2005-03-31","三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設
大野郡(44420)の廃止"
"44425","大分県","大野郡","おおのぐん","朝地町","あさじまち","2005-03-31","三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設
大野郡(44420)の廃止"
"44426","大分県","大野郡","おおのぐん","大野町","おおのまち","2005-03-31","三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設
大野郡(44420)の廃止"
"44427","大分県","大野郡","おおのぐん","千歳村","ちとせむら","2005-03-31","三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設
大野郡(44420)の廃止"
"44428","大分県","大野郡","おおのぐん","犬飼町","いぬかいまち","2005-03-31","三重町(44422)、清川村(44423)、緒方町(44424)、朝地町(44425)、大野町(44426)、千歳村(44427)、犬飼町(44428)が合併し、豊後大野市(44212)を新設
大野郡(44420)の廃止"
"44441","大分県","直入郡","なおいりぐん","荻町","おぎまち","2005-04-01","竹田市(44208)、荻町(44441)、久住町(44442)、直入町(44443)が合併し、竹田市を新設
直入郡(44440)の廃止"
"44442","大分県","直入郡","なおいりぐん","久住町","くじゅうまち","2005-04-01","竹田市(44208)、荻町(44441)、久住町(44442)、直入町(44443)が合併し、竹田市を新設
直入郡(44440)の廃止"
"44443","大分県","直入郡","なおいりぐん","直入町","なおいりまち","2005-04-01","竹田市(44208)、荻町(44441)、久住町(44442)、直入町(44443)が合併し、竹田市を新設
直入郡(44440)の廃止"
"44481","大分県","日田郡","ひたぐん","前津江村","まえつえむら","2005-03-22","前津江村(44481)、中津江村(44482)、上津江村(44483)、大山町(44484)、天瀬町(44485)が日田市(44204)に編入
日田郡(44480)の廃止"
"44482","大分県","日田郡","ひたぐん","中津江村","なかつえむら","2005-03-22","前津江村(44481)、中津江村(44482)、上津江村(44483)、大山町(44484)、天瀬町(44485)が日田市(44204)に編入
日田郡(44480)の廃止"
"44483","大分県","日田郡","ひたぐん","上津江村","かみつえむら","2005-03-22","前津江村(44481)、中津江村(44482)、上津江村(44483)、大山町(44484)、天瀬町(44485)が日田市(44204)に編入
日田郡(44480)の廃止"
"44484","大分県","日田郡","ひたぐん","大山町","おおやままち","2005-03-22","前津江村(44481)、中津江村(44482)、上津江村(44483)、大山町(44484)、天瀬町(44485)が日田市(44204)に編入
日田郡(44480)の廃止"
"44485","大分県","日田郡","ひたぐん","天瀬町","あまがせまち","2005-03-22","前津江村(44481)、中津江村(44482)、上津江村(44483)、大山町(44484)、天瀬町(44485)が日田市(44204)に編入
日田郡(44480)の廃止"
"44501","大分県","下毛郡","しもげぐん","三光村","さんこうむら","2005-03-01","三光村(44501)、本耶馬溪町(44502)、耶馬渓町(44503)、山国町(44504)が中津市(44203)に編入
下毛郡(44500)の廃止"
"44502","大分県","下毛郡","しもげぐん","本耶馬溪町","ほんやばけいまち","2005-03-01","三光村(44501)、本耶馬溪町(44502)、耶馬渓町(44503)、山国町(44504)が中津市(44203)に編入
下毛郡(44500)の廃止"
"44503","大分県","下毛郡","しもげぐん","耶馬渓町","やばけいまち","2005-03-01","三光村(44501)、本耶馬溪町(44502)、耶馬渓町(44503)、山国町(44504)が中津市(44203)に編入
下毛郡(44500)の廃止"
"44504","大分県","下毛郡","しもげぐん","山国町","やまくにまち","2005-03-01","三光村(44501)、本耶馬溪町(44502)、耶馬渓町(44503)、山国町(44504)が中津市(44203)に編入
下毛郡(44500)の廃止"
"44521","大分県","宇佐郡","うさぐん","院内町","いんないまち","2005-03-31","宇佐市(44211)、院内町(44521)、安心院町(44522)が合併し、宇佐市を新設
宇佐郡(44520)の廃止"
"44522","大分県","宇佐郡","うさぐん","安心院町","あじむまち","2005-03-31","宇佐市(44211)、院内町(44521)、安心院町(44522)が合併し、宇佐市を新設
宇佐郡(44520)の廃止"
"45201","宮崎県","","","宮崎市","みやざきし","1998-04-01","宮崎市(45201)が中核市に移行"
"45201","宮崎県","","","宮崎市","みやざきし","2006-01-01","佐土原町(45303)が宮崎市(45201)に編入"
"45201","宮崎県","","","宮崎市","みやざきし","2006-01-01","高岡町(45381)が宮崎市(45201)に編入"
"45201","宮崎県","","","宮崎市","みやざきし","2006-01-01","田野町(45302)が宮崎市(45201)に編入"
"45201","宮崎県","","","宮崎市","みやざきし","2010-03-23","清武町(45301)が宮崎市(45201)に編入
宮崎郡(45300)の廃止"
"45202","宮崎県","","","都城市","みやこのじょうし","2006-01-01","都城市(45202)、山之口町(45342)、高城町(45343)、山田町(45344)、高崎町(45345)が合併し、都城市を新設"
"45203","宮崎県","","","延岡市","のべおかし","2006-02-20","北方町(45426)、北浦町(45428)が延岡市(45203)に編入"
"45203","宮崎県","","","延岡市","のべおかし","2007-03-31","北川町(45427)が延岡市(45203)に編入"
"45204","宮崎県","","","日南市","にちなんし","2009-03-30","日南市(45204)、北郷町(45321)、南郷町(45322)が合併し、日南市を新設
南那珂郡(45320)の廃止"
"45205","宮崎県","","","小林市","こばやしし","2006-03-20","小林市(45205)、須木村(45363)が合併し、小林市を新設"
"45205","宮崎県","","","小林市","こばやしし","2010-03-23","野尻町(45362)が小林市(45205)に編入"
"45206","宮崎県","","","日向市","ひゅうがし","2006-02-25","東郷町(45422)が日向市(45206)に編入"
"45209","宮崎県","","","えびの市","えびのし","1970-12-01","えびの町(45364)がえびの市(45209)に市制施行"
"45301","宮崎県","宮崎郡","みやざきぐん","清武町","きよたけちょう","2010-03-23","清武町(45301)が宮崎市(45201)に編入
宮崎郡(45300)の廃止"
